SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
Grantown Grammar School|PH26 3HU,Grantown Grammar School,PH26 3HU,Grantown Grammar School (Highland),Highland,PH,PH26,57.3344595,-3.5989099,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_grantown_grammar_school_5150132.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_grantown_grammar_school_ph26_3hu.geojson,fallback_grantown_grammar_school_ph26_3hu.geojson,True,True
Greenfaulds High School|G67 4AQ,Greenfaulds High School,G67 4AQ,Greenfaulds High School (North Lanarkshire),North Lanarkshire,G,G67,55.9357095,-4.0077193,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_lanarkshire_greenfaulds_high_school_8357331.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_greenfaulds_high_school_g67_4aq.geojson,fallback_greenfaulds_high_school_g67_4aq.geojson,True,True
Greenwood Academy|KA11 4HL,Greenwood Academy,KA11 4HL,Greenwood Academy (North Ayrshire),North Ayrshire,KA,KA11,55.6085939,-4.632921,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_greenwood_academy_8215030.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_greenwood_academy_ka11_4hl.geojson,fallback_greenwood_academy_ka11_4hl.geojson,True,True
Grove Academy|DD5 1AB,Grove Academy,DD5 1AB,Grove Academy (Dundee City),Dundee City,DD,DD5,56.4708156,-2.8794405,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dundee_city_grove_academy_5329434.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_grove_academy_dd5_1ab.geojson,fallback_grove_academy_dd5_1ab.geojson,True,True
Gryffe High School|PA6 7EB,Gryffe High School,PA6 7EB,Gryffe High School (Renfrewshire),Renfrewshire,PA,PA6,55.8650294,-4.5542416,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_gryffe_high_school_8633436.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_gryffe_high_school_pa6_7eb.geojson,fallback_gryffe_high_school_pa6_7eb.geojson,True,True
Hamilton Grammar School|ML3 6PE,Hamilton Grammar School,ML3 6PE,Hamilton Grammar School (South Lanarkshire),South Lanarkshire,ML,ML3,55.7740066,-4.0459001,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_hamilton_grammar_school_8524734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hamilton_grammar_school_ml3_6pe.geojson,fallback_hamilton_grammar_school_ml3_6pe.geojson,True,True
Harlaw Academy|AB10 1RG,Harlaw Academy,AB10 1RG,Harlaw Academy (Aberdeen City),Aberdeen City,AB,AB10,57.1424492,-2.1176256,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_harlaw_academy_5243238.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_harlaw_academy_ab10_1rg.geojson,fallback_harlaw_academy_ab10_1rg.geojson,True,True
Harris Academy|DD2 1NL,Harris Academy,DD2 1NL,Harris Academy (Dundee City),Dundee City,DD,DD2,56.455837,-3.009565,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dundee_city_harris_academy_5329531.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_harris_academy_dd2_1nl.geojson,fallback_harris_academy_dd2_1nl.geojson,True,True
Hawick High School|TD9 0EG,Hawick High School,TD9 0EG,Hawick High School (Scottish Borders),Scottish Borders,TD,TD9,55.4215564,-2.794245,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_hawick_high_108.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hawick_high_school_td9_0eg.geojson,fallback_hawick_high_school_td9_0eg.geojson,True,True
Hazlehead Academy|AB15 8BE,Hazlehead Academy,AB15 8BE,Hazlehead Academy (Aberdeen City),Aberdeen City,AB,AB15,57.1442461,-2.1786075,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_hazlehead_academy_5243432.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hazlehead_academy_ab15_8be.geojson,fallback_hazlehead_academy_ab15_8be.geojson,True,True
Hermitage Academy|G84 7LA,Hermitage Academy,G84 7LA,Hermitage Academy (Argyll and Bute),Argyll and Bute,G,G84,55.9950838,-4.7010133,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_hermitage_academy_8304734.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hermitage_academy_g84_7la.geojson,fallback_hermitage_academy_g84_7la.geojson,True,True
Hillhead High School|G12 8LJ,Hillhead High School,G12 8LJ,Hillhead High School (Glasgow City),Glasgow City,G,G12,55.8744448,-4.2853227,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_hillhead_high_school_8434239.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hillhead_high_school_g12_8lj.geojson,fallback_hillhead_high_school_g12_8lj.geojson,True,True
Hillpark Secondary School|G43 2XA,Hillpark Secondary School,G43 2XA,Hillpark Secondary School (Glasgow City),Glasgow City,G,G43,55.8154166,-4.2992136,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_hillpark_secondary_school_8434336.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hillpark_secondary_school_g43_2xa.geojson,fallback_hillpark_secondary_school_g43_2xa.geojson,True,True
Holy Cross High School|ML3 0BN,Holy Cross High School,ML3 0BN,Holy Cross High School (South Lanarkshire),South Lanarkshire,ML,ML3,55.7857313,-4.0557965,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_south_lanarkshire_holy_cross_high_school_ml3_0bn.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_holy_cross_high_school_ml3_0bn.geojson,fallback_holy_cross_high_school_ml3_0bn.geojson,True,True
Holy Rood RC High School|EH15 3ST,Holy Rood RC High School,EH15 3ST,Holy Rood RC High School (City of Edinburgh),City of Edinburgh,EH,EH15,55.9404524,-3.1437404,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_city_of_edinburgh_holy_rood_rc_high_school_eh15_3st.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_holy_rood_rc_high_school_eh15_3st.geojson,fallback_holy_rood_rc_high_school_eh15_3st.geojson,True,True
Holyrood Secondary School|G42 8AU,Holyrood Secondary School,G42 8AU,Holyrood Secondary School (Glasgow City),Glasgow City,G,G42,55.8326759,-4.2524503,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_holyrood_secondary_school_g42_8au.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_holyrood_secondary_school_g42_8au.geojson,fallback_holyrood_secondary_school_g42_8au.geojson,True,True
Hyndland Secondary School|G12 9RQ,Hyndland Secondary School,G12 9RQ,Hyndland Secondary School (Glasgow City),Glasgow City,G,G12,55.8770237,-4.3098869,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_glasgow_city_hyndland_secondary_school_8434638.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_hyndland_secondary_school_g12_9rq.geojson,fallback_hyndland_secondary_school_g12_9rq.geojson,True,True
Inveralmond Community High School|EH54 6HW,Inveralmond Community High School,EH54 6HW,Inveralmond Community High School (West Lothian),West Lothian,EH,EH54,55.8998662,-3.5206788,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_west_lothian_inveralmond_community_high_school_5502632.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inveralmond_community_high_school_eh54_6hw.geojson,fallback_inveralmond_community_high_school_eh54_6hw.geojson,True,True
Inverclyde Academy|PA16 0FB,Inverclyde Academy,PA16 0FB,Inverclyde Academy (Inverclyde),Inverclyde,PA,PA16,55.9396978,-4.8103925,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_inverclyde_inverclyde_academy_8640033.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inverclyde_academy_pa16_0fb.geojson,fallback_inverclyde_academy_pa16_0fb.geojson,True,True
Invergordon Academy|IV18 0LD,Invergordon Academy,IV18 0LD,Invergordon Academy (Highland),Highland,IV,IV18,57.6928859,-4.1673377,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_invergordon_academy_5119634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_invergordon_academy_iv18_0ld.geojson,fallback_invergordon_academy_iv18_0ld.geojson,True,True
Inverkeithing High School|KY11 1PL,Inverkeithing High School,KY11 1PL,Inverkeithing High School (Fife),Fife,KY,KY11,56.0361237,-3.3868642,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_fife_inverkeithing_high_school_5446732.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inverkeithing_high_school_ky11_1pl.geojson,fallback_inverkeithing_high_school_ky11_1pl.geojson,True,True
Inverness High School|IV3 5DZ,Inverness High School,IV3 5DZ,Inverness High School (Highland),Highland,IV,IV3,57.4762125,-4.2360979,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_inverness_high_school_5142636.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inverness_high_school_iv3_5dz.geojson,fallback_inverness_high_school_iv3_5dz.geojson,True,True
Inverness Royal Academy|IV2 6RE,Inverness Royal Academy,IV2 6RE,Inverness Royal Academy (Highland),Highland,IV,IV2,57.4497569,-4.2255981,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_inverness_royal_academy_5142938.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inverness_royal_academy_iv2_6re.geojson,fallback_inverness_royal_academy_iv2_6re.geojson,True,True
Inverurie Academy|AB51 3QZ,Inverurie Academy,AB51 3QZ,Inverurie Academy (Aberdeenshire),Aberdeenshire,AB,AB51,57.2820484,-2.3784953,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_inverurie_academy_5231639.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_inverurie_academy_ab51_3qz.geojson,fallback_inverurie_academy_ab51_3qz.geojson,True,True
Irvine Royal Academy|KA12 8SJ,Irvine Royal Academy,KA12 8SJ,Irvine Royal Academy (North Ayrshire),North Ayrshire,KA,KA12,55.628101,-4.6755844,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_north_ayrshire_irvine_royal_academy_8215138.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_irvine_royal_academy_ka12_8sj.geojson,fallback_irvine_royal_academy_ka12_8sj.geojson,True,True
Islay High School|PA43 7LS,Islay High School,PA43 7LS,Islay High School (Argyll and Bute),Argyll and Bute,PA,PA43,55.7553584,-6.2913891,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_islay_high_school_8109931.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_islay_high_school_pa43_7ls.geojson,fallback_islay_high_school_pa43_7ls.geojson,True,True
James Gillespie's High School|EH9 1DD,James Gillespie's High School,EH9 1DD,James Gillespie's High School (City of Edinburgh),City of Edinburgh,EH,EH9,55.9369744,-3.1999443,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_city_of_edinburgh_james_gillespie_s_high_school_5533139.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_james_gillespie_s_high_school_eh9_1dd.geojson,fallback_james_gillespie_s_high_school_eh9_1dd.geojson,True,True
Jedburgh Grammar School|TD8 6HH,Jedburgh Grammar School,TD8 6HH,Jedburgh Grammar School (Scottish Borders),Scottish Borders,TD,TD8,55.4783531,-2.5453336,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_jedburgh_grammar_campus_86.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_jedburgh_grammar_school_td8_6hh.geojson,fallback_jedburgh_grammar_school_td8_6hh.geojson,True,True
John Paul Academy|G23 5LY,John Paul Academy,G23 5LY,John Paul Academy (Glasgow City),Glasgow City,G,G23,55.9041447,-4.2961248,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_john_paul_academy_g23_5ly.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_john_paul_academy_g23_5ly.geojson,fallback_john_paul_academy_g23_5ly.geojson,True,True
Johnstone High School|PA5 0JN,Johnstone High School,PA5 0JN,Johnstone High School (Renfrewshire),Renfrewshire,PA,PA5,55.8229964,-4.5257465,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_renfrewshire_johnstone_high_school_8628130.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_johnstone_high_school_pa5_0jn.geojson,fallback_johnstone_high_school_pa5_0jn.geojson,True,True
Jordanhill School|G13 1SP,Jordanhill School,G13 1SP,Jordanhill School (Glasgow City),Glasgow City,G,G13,55.8848837,-4.3339081,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_jordanhill_school_g13_1sp.geojson,fallback_jordanhill_school_g13_1sp.geojson,False,True
Keith Grammar School|AB55 5GS,Keith Grammar School,AB55 5GS,Keith Grammar School (Moray),Moray,AB,AB55,57.5449929,-2.9451608,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_moray_keith_grammar_school_5208831.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_keith_grammar_school_ab55_5gs.geojson,fallback_keith_grammar_school_ab55_5gs.geojson,True,True
Kelso High School|TD5 7NL,Kelso High School,TD5 7NL,Kelso High School (Scottish Borders),Scottish Borders,TD,TD5,55.6099802,-2.4377738,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_scottish_borders_kelso_high_11.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_kelso_high_school_td5_7nl.geojson,fallback_kelso_high_school_td5_7nl.geojson,True,True
Kemnay Academy|AB51 5FW,Kemnay Academy,AB51 5FW,Kemnay Academy (Aberdeenshire),Aberdeenshire,AB,AB51,57.2414366,-2.4476861,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeenshire_kemnay_academy_5233038.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_kemnay_academy_ab51_5fw.geojson,fallback_kemnay_academy_ab51_5fw.geojson,True,True
